CountryName,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Ghana,,3.429674012,4.109158606,4.405974201,2.209327505,1.36899887,-4.258290372,3.075364052,0.368860329,6.006174964,9.723472587,5.216124557,-2.4876554,2.884584195,6.852516832,-12.43162902,-3.530182806,2.274107244,8.475935599,-2.514941418,0.471695943,-3.503066947,-6.92365041,-4.563737506,8.647569458,5.091617273,5.199160679,4.794898878,5.628168765,5.0858727,3.328817883,5.281826369,3.879419072,4.850000569,3.299999809,4.112418929,4.60246109,4.196357458,4.700390844,4.399996886,3.70000004,4.000000099,4.499999578,5.200000074,5.599999989,5.900003916,6.399912502,4.346819164,9.149798975,4.844486998,7.899711889,14.04712363,9.292789405,7.312525007,2.897438837,2.178206744,3.447792991,8.143446549,6.263480732,6.478394805,
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299938845,6.308116697,4.003476013,4.324062754,2.613423005,3.270947301,5.044144542,3.970099106,4.607673202,4.461575085,5.181603459,3.644121242,3.812004035,2.503060562,3.658346471,5.164609466,1.24860126,2.340117313,2.997272562,1.164421523,6.827474427,4.136616153,-1.117638595,4.820715414,5.612104279,5.916911732,3.934784025,3.707451613,3.81494989,10.82880684,10.29990722,6.199774687,5.6,
"Gambia, The",,,,,,,,0,9.576143464,2.435522882,6.153846574,-0.065877033,0.24170478,9.250329251,5.878793617,12.39342908,7.351225734,3.439576058,6.316446315,-1.328183166,6.270079608,3.32189401,-0.764582639,10.88322777,3.535257305,-0.812264661,4.091070738,2.454332596,4.476826924,5.895721872,3.558879369,3.107039222,3.378688791,3.012101374,0.15434596,0.881848241,2.223545638,4.89999911,3.499998702,6.39999905,5.500000216,5.800000243,-3.25000015,6.869999622,7.050000001,-2.351729362,-0.555580977,3.043249508,6.255905534,6.665724308,5.90833581,-8.130444223,5.241569246,2.87276879,-1.407382495,4.058073804,1.943359655,4.822611249,7.234890333,6.056765744,
Guinea-Bissau,,,,,,,,,,,,-3.910967458,6.374860894,1.10989279,4.559241048,7.84558432,4.943455305,-7.170069971,13.12604338,1.994144363,-15.9526515,18.16752815,4.200082135,-3.398287429,9.109222986,4.166492897,-0.793847626,2.900000007,4.599999988,6.100000021,6.099999986,5.100000023,1.099999971,2.1,3.20000002,4.400000008,11.6,6.5,-28.09997973,1.025537409,5.426987367,2.188906815,-0.985177525,0.568510176,2.76140199,4.266098931,2.309357998,3.262955456,3.203567307,3.368974958,4.6109709,8.084779734,-1.712683012,3.255904265,0.964560751,6.134082941,6.262805638,5.919176626,3.799999998,4.600094045,
Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,5.769420503,2.201675946,5.004387196,1.011381671,12.90517887,-2.330556357,4.436737362,2.655262182,-1.229178079,-1.758564084,-1.022238878,34.74532003,11.03321304,16.66883554,17.48626373,66.57999722,149.9729635,23.77448233,25.66401544,18.21377996,63.37987543,19.46283404,13.95525032,37.99872686,16.74870061,7.704917607,15.28211392,17.79910913,1.343356288,-8.924175889,6.52392363,8.312871844,-4.133198501,0.415066302,-9.110041149,-8.816417232,-5.667502957,-6.356339113,-5.576308454,
Greece,,13.20384119,0.364810538,11.84486767,9.409676638,10.76801051,6.494502347,5.669485467,7.2037189,11.56366729,8.930580376,7.841177547,10.16015118,8.092378092,-6.438240742,6.366808746,6.851898236,2.941001697,7.246863432,3.282080198,0.677130861,-1.553720856,-1.132647401,-1.078622947,2.010580625,2.509556615,0.517660268,-2.258863421,4.287861491,3.799999778,0,3.100000205,0.700000005,-1.600000097,1.999999822,2.099719885,2.862129375,4.484198943,3.894904837,3.07259633,3.919770707,4.13161242,3.922871862,5.794530976,5.060992759,0.599142126,5.652433619,3.273746816,-0.335172452,-4.300733908,-5.479036894,-9.132494172,-7.300494062,-3.241424731,0.739776854,-0.437833826,-0.190952352,1.505099396,1.934370659,1.870870004,
Grenada,,,,,,,,,,,,,,,,,,,5.341402126,5.60208353,-0.534784049,1.534187499,4.124261647,3.632574876,3.56846524,5.979708166,7.194273812,9.097425042,2.966791702,3.767730787,4.012611902,1.385545812,-0.851148756,-1.958815581,1.693556044,2.12947515,4.438234716,5.015494609,11.75350299,6.898362434,4.887952137,-2.023900041,3.43732353,9.463973431,-0.647450316,13.27618833,-3.995328244,6.123450947,0.947542625,-6.613281348,-0.511262754,0.764976824,-1.155143735,2.351418773,7.344076522,6.443143733,3.735614132,4.442740288,4.141152838,1.914286641,
Greenland,,,,,,,,,,,,13.06085135,6.177273562,6.806008991,5.706253994,0.646240141,5.959208507,8.822315281,6.016717205,4.860597459,8.676006268,0.665279563,-4.41966084,3.457216668,-5.179615486,3.656387978,7.097322746,5.515872099,5.603610711,6.659545024,-11.71953298,-0.113464597,-5.111700032,-5.027932629,5.924369801,3.728677489,1.529637361,1.468926381,7.757981745,1.377884445,7.101596882,1.269035079,-0.971177311,4.430045721,6.906582837,4.987491771,5.555694901,2.352437981,6.166132702,0.865952329,1.735825059,-0.496519392,1.39419336,-1.298280693,4.742135673,-2.529318024,4.68195411,0.468546638,3.218027331,,
Guatemala,,4.298518348,3.536501264,9.541043929,4.632992432,4.361769315,5.512103989,4.112175617,8.766035054,4.736909015,5.707883599,5.58375455,7.333051621,6.782834332,6.375029904,1.949990826,7.387265623,7.809220685,4.996689821,4.713456087,3.759978164,0.646858611,-3.530089009,-2.572091444,0.496697749,-0.609338954,0.143049598,3.543983305,3.89238706,3.942589519,3.10256318,3.658248724,4.838338846,3.927131982,4.033741482,4.948547512,2.957779892,4.364089915,4.99352783,3.847062178,3.608868735,2.332574853,3.866625999,2.530791568,3.152081729,3.260112083,5.379776804,6.304053689,3.281079845,0.526042967,2.869487753,4.162048937,2.969857408,3.6975861,4.443977834,4.092170586,2.677803003,3.02343025,3.21490625,3.844902067,
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.920598389,6.431014823,3.535461753,-3.828642384,0.81773187,1.728922092,0.314729333,2.091612633,0.12292563,2.025782689,1.825110309,1.733307071,0.464666021,0.289073039,0.24980784,-0.26835346,,
Guyana,,4.689524309,1.104925811,-12.27865726,11.36028238,10.54101876,5.233273894,4.31362183,1.024827553,6.994386657,4.255456893,3.112850845,-3.317670936,1.244719353,7.70283995,8.483021513,1.536913278,-2.63867966,-1.806188772,-1.835696261,1.733889727,1.49616592,-13.19013449,-6.792386689,-5.028737864,2.399667458,-0.900602236,0.899396595,-3.693533101,-4.916666667,-3.067484663,6.057866176,7.757885792,8.175105483,8.532423179,5.031446546,7.955517536,6.180665622,-1.679104496,2.960151809,-1.363803905,2.279521662,1.132626964,-0.632225403,1.563352113,-1.950957583,5.129609339,7.191272925,1.755170763,3.611510619,4.138443119,5.19629812,5.27632019,3.653407571,1.686400116,0.687398056,3.807483429,3.734494659,4.440980725,5.35283079,
High income,,4.720745366,5.879125478,5.468147812,6.537986982,5.509144017,6.049750972,4.64018871,6.252639405,5.797961323,3.015754066,3.959092844,5.597969903,6.333325662,1.207893476,-0.094158766,4.971642587,3.87307523,4.113117323,4.136104603,1.492356449,1.979194911,-0.065819843,2.70387918,4.547995397,3.583017273,3.236214289,3.504979615,4.818398474,3.893317047,3.141003147,1.454459215,2.030201026,1.205506888,3.189098386,2.893744408,2.96605101,3.056199766,2.71462526,3.25318106,4.031063209,1.518887205,1.53864128,2.195391739,3.341537408,2.875296791,3.152198984,2.8151955,0.420368712,-3.320566262,2.945847884,1.866310378,1.286689611,1.463297035,2.052616703,2.33370759,1.73781265,2.438395003,2.194350021,1.643538087,
"Hong Kong SAR, China",,,14.29141186,15.76380465,8.627656444,14.64202653,1.794678209,1.603378872,3.397433397,11.34374528,9.206940781,7.293010145,10.61169356,12.27952243,2.41508455,0.492022097,16.16401877,11.72560955,8.260892301,11.55679147,10.10822435,9.260781556,2.949821163,5.976977052,9.973782966,0.757031465,11.05609134,13.39851135,8.511565183,2.276940441,3.830541688,5.7019549,6.2349014,6.201202416,6.036027107,2.373828787,4.258538205,5.099753556,-5.882656757,2.506707798,7.663574484,0.560824496,1.656739897,3.056288236,8.699972562,7.388235676,7.03266181,6.464850282,2.127895122,-2.459069553,6.767687178,4.814646111,1.700282008,3.10155447,2.762451512,2.387792463,2.169426535,3.791034335,2.84746139,-1.249488124,
Honduras,,1.855659321,5.764846041,3.580436708,5.416645571,9.037156489,5.373842271,5.977542858,6.598183245,0.655438847,3.62672094,3.995003607,5.762304882,7.869852503,-1.227641731,2.130681763,10.50069306,10.38388909,5.966211808,5.609926691,0.599354052,-1.222035023,-2.074660896,0.905693885,6.32729576,5.626234849,5.330774418,6.63835598,1.746033806,2.72784893,2.791748949,-3.319308423,6.073687877,6.495718208,0.211903499,6.189304558,1.870776294,4.598083062,3.590233034,-0.735651085,7.291288159,2.723193273,3.754337861,4.547038052,6.232302961,6.050599222,6.567243552,6.188327167,4.23160011,-2.43162788,3.731140344,3.835690662,4.128687749,2.791559757,3.058080562,3.840079971,3.892972197,4.842913911,3.696729569,2.65276116,
Heavily indebted poor countries (HIPC),,-0.033523489,6.940665905,2.891158594,3.323562327,4.099905231,2.479601913,1.828188226,4.310579018,4.445796271,4.460597293,4.244970681,1.692392459,2.883886771,5.69349794,2.024229029,4.020186199,3.654957925,2.494740475,0.717868346,0.296553636,3.394990319,0.946054863,0.646111547,1.249689084,1.791854402,3.028633464,3.034730036,1.174220216,2.02748204,-0.35224779,0.692547504,-0.580822854,0.599264895,-0.094161544,5.075853103,5.074170613,4.096891788,3.519415566,3.151613359,2.608894571,4.229103294,3.576704161,4.530509468,5.483433002,5.972333518,6.174580215,6.201531864,6.000731226,4.486938011,5.866662384,4.642322907,5.81921455,5.554114609,5.505585485,4.739458512,4.380641871,4.685421087,4.082664181,4.062661178,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.90533971,6.203341583,2.290762788,-0.948053455,2.861746843,2.957710083,5.67815671,5.635798518,4.154576856,4.308493379,4.993287632,5.067625135,1.8934529,-7.323537319,-1.31656298,-0.198369263,-2.391774269,-0.447092177,-0.341452517,2.431888573,3.498134992,3.439217352,2.807609701,2.858925968,
Haiti,,-2.93198029,7.887575894,-1.892792551,-1.64735737,2.161797861,-0.5757868,-2.117686202,3.181617322,3.811943286,0.651153708,6.480380499,0.977107761,4.75532209,5.779889153,1.122754491,8.438835431,3.708146436,6.208863537,7.560421401,7.37468792,-2.852709712,-3.563745223,0.908181461,0.300917035,0.603631295,-0.497504789,-0.7936487,0.200426838,-2.913424397,1.038122801,1.880544734,-5.309932918,-5.426295999,-11.9506293,9.897707497,4.140773327,2.704713913,2.18184035,2.710248002,0.870059257,-0.334251278,0.924492705,3.359387776,-1.233191515,3.617614016,1.744562258,5.570125758,2.478297341,6.31289037,-3.805275685,6.154225158,0.553166536,3.085008621,3.401777226,1.616915115,1.722544838,2.286127252,1.667826664,-1.68198513,
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.064180346,-0.576108517,2.947154558,1.489525475,0.0824118,3.143129062,3.899998395,3.071029889,4.479191193,4.074092624,4.741283466,4.084523985,4.822853473,4.243622884,4.031013267,0.242181101,1.05828925,-6.699554137,1.12217825,1.937107794,-1.380623328,1.860751624,4.228950735,3.819428379,2.139995712,4.316780987,5.405294104,4.578190461,
IBRD only,,2.534308966,3.70043867,4.70962422,7.818696462,5.555392194,4.980378864,4.567941815,6.860315685,7.393949461,7.462228336,6.33901153,6.776515618,7.516872194,5.82393798,4.310910691,6.724863532,4.214399668,3.183997508,4.201800633,4.046267605,1.962368384,2.638827298,1.170832629,4.488722601,4.297623152,4.256453386,4.775461051,3.732843108,2.862207038,2.009277327,0.978098203,0.882273666,2.983676906,2.628920267,3.731692134,4.904337535,4.980026512,2.022308701,3.165715566,5.63141327,3.284943447,4.118284049,5.340295346,7.70264174,6.899224015,7.90939128,8.477979733,5.549633537,2.013563838,7.307451171,5.996897443,5.053381241,4.970914922,4.314904074,3.913635877,4.31684724,4.965273009,4.439621364,3.663294546,
IDA & IBRD total,,2.362637964,3.915150628,4.754115259,7.457918122,5.449835798,4.492586602,3.671268774,6.532000484,7.60582956,7.85708234,6.379819644,6.227309092,7.188025103,6.006142802,3.77144258,6.634012216,4.231091474,2.932729197,4.168393966,3.97120162,1.660577262,2.363845761,0.940908261,4.241019633,4.279810257,4.147791176,4.661207822,3.782912293,2.841257521,2.152213903,1.015539097,0.945115261,2.814289154,2.482521403,3.705109029,4.895838813,4.862286857,2.103962565,3.154902576,5.51294628,3.376656002,4.226195376,5.331454013,7.637470041,6.855779485,7.798258473,8.340522054,5.534460523,2.232819207,7.236058799,5.899120648,5.032411624,5.028933749,4.407108468,3.913509514,4.242050995,4.907948349,4.435642206,3.663899589,
IDA total,,1.076482761,5.543338861,5.085605466,4.779477823,4.64344806,0.692350885,-3.673667993,3.637188125,9.544047383,11.39819702,6.732368904,1.500093185,4.210379157,7.708319196,-1.180152765,5.753782253,4.394603396,0.480709521,3.833622034,3.216910373,-1.416790972,-0.479848583,-1.47889742,1.563992567,4.081523628,2.952399635,3.406837845,4.337558489,2.614895037,4.072780575,1.531383684,1.806201696,0.51762617,0.465426196,3.330840556,4.775045811,3.186778945,3.286497088,3.00022245,3.808199523,4.710204448,5.77369435,5.207717882,6.724230451,6.241416073,6.216962271,6.353487966,5.310744023,5.438796003,6.226063322,4.501780275,4.728085545,5.873559854,5.737957024,3.911741238,3.190740161,4.093419328,4.378628585,3.672562247,
IDA blend,,1.285975967,4.294804907,7.860803003,5.10959571,5.548478319,-0.708844384,-8.780686679,1.974609752,16.56995949,18.66367986,10.99988346,4.022921153,5.660955696,8.914161677,-2.304953224,6.472923541,5.235861646,-0.955919929,6.049726764,5.359054508,-4.823724902,-1.367915159,-3.529626517,1.536868575,6.056692897,2.575223181,3.564853014,6.174777452,2.887580851,6.651908624,1.784738912,3.017562325,-0.435067163,0.6513935,1.815157767,4.631838576,2.108083027,2.70470518,1.97366103,3.780556016,4.441248971,7.573609826,5.150988851,7.570583315,5.935399238,5.78040057,5.745158475,4.320367445,6.072152638,6.305912371,4.80773796,4.604565299,5.727201829,5.927930579,3.74032063,1.473372827,2.715367888,3.482841179,2.238165191,
Indonesia,,5.740645823,1.841977702,-2.237029986,3.52969815,1.081589466,2.791346825,1.380402806,10.91517857,6.822298249,7.554634514,7.023997197,7.037643208,8.103975535,7.634672906,4.977300867,6.886564974,8.761325601,6.767069858,7.324309486,9.880077522,7.927156824,2.24644534,4.192967368,6.975527809,2.462143564,5.875045104,4.925927365,5.780498488,7.456586925,7.242131639,6.911982836,6.497506517,6.49640812,7.539971096,8.220007399,7.818187077,4.699878854,-13.12672549,0.791126082,4.920067747,3.643466447,4.499475391,4.780369122,5.030873945,5.692571304,5.500951785,6.345022227,6.0137036,4.628871183,6.223854181,6.169784208,6.030050653,5.557263689,5.006668426,4.8763223,5.033069183,5.069785901,5.169705609,5.024714022,
IDA only,,,6.720207978,2.529152991,4.459566833,3.760942711,2.082210631,1.241737313,5.056437074,3.722364417,4.632312876,2.240247552,-1.383040208,2.461760193,6.209332298,0.253699533,4.860445313,3.333499555,2.333457558,1.06749098,0.416610269,3.161818853,0.573096632,0.838442422,1.593315194,1.963015483,3.361104618,3.241948907,2.249454128,2.307340534,1.147357979,1.241207734,0.411342572,1.639583928,0.254617764,5.05578498,4.932400474,4.368644139,3.910126609,4.087840468,3.836892302,4.986066888,3.937688644,5.266564103,5.847254701,6.56366788,6.67397429,6.984979587,6.326914953,4.814546164,6.146418106,4.196145068,4.852494187,6.020621971,5.547597848,4.084128761,4.927379621,5.441063274,5.232004413,5.016970373,
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,0.418923061,19.10553834,9.896346726,11.82935653,6.845213163,4.186976816,1.604993955,0.8,2.6,4,4.3,7.7,8.6,13.5,13.7,5.3,5.4,6.2,6,5.2,5.9,7.7,7.5,4.9,2.1,3.4,2,7.303756028,4.141718551,5.155303088,-0.385798408,6.952311475,2.837739696,2.213405599,,
India,,3.722742533,2.931127737,5.994353261,7.452950122,-2.63577011,-0.05532877,7.82596303,3.387929176,6.539700296,5.157229736,1.642930384,-0.553301312,3.295521135,1.18533626,9.149912015,1.663103637,7.254764586,5.712532089,-5.238182703,6.735821528,6.006203624,3.47573324,7.288892901,3.820737856,5.254299223,4.77656417,3.965355634,9.62778292,5.947343328,5.533454563,1.056831433,5.482396022,4.75077622,6.658924067,7.57449184,7.549522249,4.049820849,6.184415821,8.845755561,3.840991157,4.823966264,3.803975321,7.860381476,7.922936613,7.923430621,8.060732573,7.660815065,3.08669806,7.861888833,8.497584702,5.241344743,5.456358951,6.386106401,7.410227605,7.996253444,8.256305844,7.043820855,6.119586841,4.180727625,
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,,,,,,,,,,,,3.469888862,6.489807547,4.72142854,4.260230864,5.656644761,1.394807421,8.211300517,7.186730302,3.073035892,3.079328005,3.325216301,2.283468514,-0.244300596,4.354371891,3.085614502,-0.428329673,4.66309057,5.217414409,5.813918768,8.46652875,1.929639958,3.343273894,2.692608677,5.755827827,9.634421813,7.414229511,10.90373037,8.691342931,10.5035603,9.445750657,5.278431047,5.919816382,3.019968413,6.721353523,5.700089642,5.070900539,5.324267559,-4.480383476,-5.079212472,1.809979312,0.343441112,0.22571479,1.351633847,8.556688153,25.1625331,3.67781581,8.145296263,8.169870718,5.549767182,
"Iran, Islamic Rep.",,11.47760109,8.590432965,7.274456069,9.193938555,17.2176732,11.23994792,11.6328634,14.80807671,16.33385741,11.12258869,14.42019196,14.41534727,8.563301361,6.496854147,-2.419332157,17.23363078,-4.064888729,-14.05217049,-10.51398398,-27.5264732,-5.176038395,27.21041251,8.562524882,-8.78519283,2.152212996,-10.20623898,0.648517189,-5.396211137,6.020874308,13.83378001,12.38338222,2.834727725,1.039997884,-1.51158775,2.282661073,5.173283486,0.482046871,2.177823133,0.855458607,5.8580666,0.778638733,7.26555113,8.734584435,4.374509277,3.189804087,4.999795262,8.155773524,0.250856553,1.007385458,5.797938302,2.645717918,-7.44455703,-0.194073471,4.60341888,-1.32064512,13.39624262,3.755196452,-6.025978526,-6.784215668,
Iraq,,,,,,,,,,3.244189014,4.544357261,5.374554642,3.735298034,4.418759911,16.11336691,12.49066287,17.17510281,1.899962545,17.05696307,20.86925531,24.75372713,-0.728728068,3.433977981,-13.07331279,-1.485242075,1.453896659,4.647590944,9.305281575,-0.019037034,-3.118535547,57.81782903,-64.04710658,32.59220783,30.28983174,3.854531293,2.120021635,11.02078741,21.23793536,34.85709471,17.58226641,1.406474735,2.30531667,-6.900180689,-33.10083738,54.15777429,4.400617409,10.15819912,1.377598148,8.228107104,3.379299094,6.402564845,7.5464712,13.93643017,7.6,0.7,2.477664617,15.21246273,-2.494642939,-0.563615472,4.400909845,
Iceland,,-0.084661946,8.313712744,10.28338287,9.916544014,7.371729299,8.735933476,-1.267261863,-5.474906346,2.374588027,10.42462481,13.06083764,6.177334349,6.806009774,5.706292104,0.646155033,5.959367564,8.822277179,6.016714605,4.860582485,5.747920685,4.265007092,2.154566246,-2.151161718,4.129118257,3.292841359,6.27054199,8.545939713,-0.089726055,0.25843986,1.169370347,-0.223525515,-3.373894091,1.313449392,3.608857951,0.116583693,4.573163776,5.760475175,7.095560583,4.043050074,4.891593277,3.898810714,0.681171006,2.268136943,8.042204823,6.330000053,5.248821191,9.365319376,1.991980829,-6.777215084,-3.435875594,1.88162028,1.296437608,4.13385115,2.082623164,4.748984972,6.627036634,4.545982903,3.814423004,1.918676867,
Israel,,11.20388562,10.15611716,10.69571298,7.937191975,9.093965599,-0.079644772,2.995020166,16.24195681,13.56570351,-0.759668529,10.95107113,12.14655458,5.587463857,6.476161155,3.242819875,0.322503037,1.035298963,5.555087303,6.207815947,1.670441498,5.33992698,2.082499931,3.359101676,0.933213767,4.036940103,4.190144646,7.13971136,2.910016206,0.574746764,7.315199368,7.726115127,7.759266011,4.116756353,7.427845253,10.6888486,5.032817067,3.929672644,3.916893524,3.114597069,7.455182186,0.118821352,-0.014860571,0.970458541,4.185882414,3.911693291,5.564435131,5.773482506,2.996483061,0.924262671,5.601137625,4.783497509,2.257237557,4.148054503,3.758200163,2.290092133,3.982046419,3.536703171,3.453702558,3.471688231,
Italy,,8.207245914,6.203650458,5.609727978,2.797702279,3.26802372,5.984794225,7.178612466,6.544554655,6.098059996,5.268692979,1.818107934,3.690485825,7.125862304,5.500141101,-2.090162915,7.125385137,2.560500845,3.240139752,5.959159426,3.430016414,0.844227607,0.413585695,1.169203495,3.225852315,2.798085767,2.859971864,3.191960628,4.194377308,3.388383454,1.985774943,1.538447558,0.834275454,-0.852805764,2.151023638,2.886836759,1.266784802,1.830212234,1.810615162,1.625727599,3.786955143,1.951371556,0.253942999,0.138626891,1.423594158,0.817848974,1.790639681,1.48707298,-0.962012841,-5.280937208,1.713295839,0.707333347,-2.980905768,-1.841065451,-0.004547542,0.778304351,1.293462732,1.667859041,0.944089469,0.342718997,
Jamaica,,,,,,,,1.808638519,5.744132216,5.574673871,12.06440904,2.458073452,18.00855529,-5.485509091,-4.22926131,-0.256092257,-6.694245095,-2.597548698,-0.053700315,-1.060041317,-5.714159246,2.639447994,2.069231624,1.909078402,-1.5423458,-2.943635575,1.882588185,7.850354827,3.974302015,7.173304346,4.200535115,4.838238753,1.955542502,9.417102567,1.383389803,2.349957041,-0.113731206,-1.140459872,-2.334553543,1.047673871,0.878703548,1.344929564,1.997290944,3.666317593,1.3237251,0.893797936,2.89912535,1.431954037,-0.811736703,-4.336650187,-1.466059299,1.730376267,-0.61363604,0.501560583,0.691478109,0.92268214,1.375638727,1.003365318,1.940878147,0.7,
Jordan,,,,,,,,,,,,,,,,,,8.298408865,14.67956601,20.80290927,11.18484646,17.17871742,7.025943389,-2.219738555,4.291687767,-2.706947165,5.504634251,2.323274371,1.462169823,-10.72921928,-0.275903906,1.608530476,14.34977708,4.486989091,4.971477302,6.200874365,2.08702041,3.308475667,3.012172858,3.389530466,4.245712252,5.269957037,5.783808422,4.161667319,8.567214617,8.146594741,8.092975103,8.176170012,7.232319007,5.023710197,2.314834143,2.737179832,2.429358335,2.609947414,3.38407811,2.496528695,1.994180818,2.087114619,1.934091672,1.955466394,
Japan,,12.04353641,8.908972996,8.473642383,11.6767082,5.819707873,10.63856156,11.08214232,12.88246814,12.47789451,0.399050645,4.698992042,8.413547255,8.032599975,-1.225239827,3.091575916,3.974984091,4.39033795,5.271941503,5.484041832,2.817591207,4.209336466,3.312456737,3.523044985,4.501994816,5.233380947,3.326525616,4.73066586,6.785020109,4.858037686,4.892713066,3.417496762,0.848069581,-0.517919847,0.993066363,2.742140322,3.099999291,1.076045234,-1.128409829,-0.251954272,2.779632825,0.406335903,0.117992777,1.528220148,2.204687882,1.662670405,1.420006556,1.654183881,-1.0935406,-5.416412797,4.191739259,-0.11542134,1.495089586,2.000267841,0.374719476,1.222921041,0.521944455,2.168290737,0.323207338,0.65415165,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11,-5.299999999,-9.200000002,-12.6,-8.200000001,0.500000002,1.699999999,-1.899999999,2.699999998,9.800000002,13.5,9.8,9.3,9.600000001,9.699999999,10.7,8.9,3.3,1.199999999,7.3,7.400000001,4.8,5.999999999,4.200000001,1.2,1.1,4.1,4.1,4.5,
Kenya,,-7.774634904,9.457358742,8.778340216,4.964467288,2.009094171,14.7285664,3.361232032,7.98268997,7.959224456,-4.655446914,22.17389193,17.08242935,5.896580215,4.065617347,0.882203178,2.153964497,9.453797849,6.912493547,7.615226042,5.591976207,3.773544197,1.506478254,1.309050242,1.755216977,4.30056182,7.177555391,5.937107446,6.20318382,4.690348768,4.192050974,1.438346791,-0.79949396,0.353197256,2.632784519,4.406216526,4.146839267,0.47490192,3.290213723,2.305388596,0.599695392,3.779906496,0.54685953,2.932475546,5.104299776,5.906666082,6.472494299,6.850729771,0.232282746,3.306939815,8.405699224,6.10826372,4.563209131,5.878680567,5.357125644,5.718507131,5.8789493,4.805696525,6.318450702,5.365748965,
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299968375,13.20003006,2.789750936,5.702796635,-7.943925234,-13.83783784,-15.45932821,-20.08515883,-5.423821885,7.084502419,9.915253875,2.121835252,3.655789406,5.443336616,5.321621411,-0.017324619,7.03029322,7.026812413,-0.175515391,3.102898735,8.542874743,8.401616094,2.886294569,-0.471566606,5.956274309,-0.088150213,10.91546948,4.024038629,3.875825443,4.335855889,4.739937254,3.757910117,4.507138923,
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.80863877,9.903468901,5.89750561,4.006621073,4.681632108,12.70538113,10.7119948,7.446606976,6.578939503,8.505895557,10.34052878,13.25008691,10.77108367,10.21257391,6.691577475,0.086696959,5.963078575,7.069569946,7.313345505,7.356665149,7.142571101,7.036087179,7.030966776,6.829082448,7.469169207,7.054106932,
Kiribati,,,,,,,,,,,,-2.290060344,12.07922685,20.90988292,45.30275362,5.344419884,-26.76823252,-4.612629567,1.05959334,-11.58499423,-16.50773235,-3.305785124,6.837606838,-0.8,4.838709677,-6.923076923,-0.826446281,-9.166666667,9.174311927,-3.361344538,-0.869565217,0,0.877192982,0.869565217,1.724137931,0,1.694915254,1.666666667,6.557377049,-1.538461538,6.25,-1.470588235,3.787462687,2.006324636,-1.629360204,4.951631626,-0.049295323,2.034947265,-2.091436758,0.802751509,-0.923884657,1.594561102,4.713319136,4.214773912,-0.697828087,10.40540793,5.135383281,0.89150817,2.313157811,2.247365963,
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,3.909904182,7.597675028,8.440121037,1.546903384,0.547738045,1.18672047,8.865807457,8.550068267,10.85699385,6.550345228,9.225374976,5.479794077,4.877251516,-1.864689129,4.268973825,6.801949416,5.301719051,5.383142657,5.842838026,6.823966776,-0.486745779,3.219886422,9.984051767,5.309679255,1.367715073,-3.93339486,3.996346661,9.732820703,3.149788354,0.600605778,6.121597843,-4.047892071,-0.609318192,1.828435302,-2.228012307,5.383690734,6.284804235,1.033704225,2.826378868,-1.977341942,2.923938817,2.842805326,
"Korea, Rep.",,6.935992652,3.895272531,9.020568283,9.473824718,7.31843358,11.99395661,9.079606554,13.16576829,14.5613667,10.05273481,10.54551355,7.214360722,14.89832266,9.511835434,7.839933338,13.2214478,12.3359822,10.9529857,8.671226707,-1.64568764,7.246176285,8.338078087,13.37617449,10.55164035,7.838864022,11.3272612,12.72369212,11.98771556,7.072893605,9.877552502,10.77805613,6.198642798,6.877474129,9.268666338,9.614565393,7.890703326,6.170552427,-5.129448165,11.46694243,9.060833325,4.852399572,7.725142675,3.147291194,5.197391363,4.308542714,5.264326595,5.799548415,3.012984873,0.79269899,6.804824918,3.685667782,2.402530992,3.164708636,3.202453795,2.809103268,2.946881715,3.15963574,2.907403774,2.039348227,
